AimoScore,No_1_Angle_Deviation,No_2_Angle_Deviation,No_3_Angle_Deviation,No_4_Angle_Deviation,No_5_Angle_Deviation,No_6_Angle_Deviation,No_7_Angle_Deviation,No_8_Angle_Deviation,No_9_Angle_Deviation,No_10_Angle_Deviation,No_11_Angle_Deviation,No_12_Angle_Deviation,No_13_Angle_Deviation,No_1_NASM_Deviation,No_2_NASM_Deviation,No_3_NASM_Deviation,No_4_NASM_Deviation,No_5_NASM_Deviation,No_6_NASM_Deviation,No_7_NASM_Deviation,No_8_NASM_Deviation,No_9_NASM_Deviation,No_10_NASM_Deviation,No_11_NASM_Deviation,No_12_NASM_Deviation,No_13_NASM_Deviation,No_14_NASM_Deviation,No_15_NASM_Deviation,No_16_NASM_Deviation,No_17_NASM_Deviation,No_18_NASM_Deviation,No_19_NASM_Deviation,No_20_NASM_Deviation,No_21_NASM_Deviation,No_22_NASM_Deviation,No_23_NASM_Deviation,No_24_NASM_Deviation,No_25_NASM_Deviation,No_1_Time_Deviation,No_2_Time_Deviation,EstimatedScore
"0,399123961","0,427068388","0,967479675","0,431372549","0,709708274","0,539933046","0,324246772","0,700143472","0,521759923","0,356288857","0,210425634","0,635581062","0,095169775","0,216164515","0,539933046","0,700143472","0,427068388","0,210425634","0,216164515","0,618364419","0,205164993","0,780487805","0,846963176","0,286465806","0,306551889","0,321377331","0,571018651","0,670014347","0,459110473","0,284552846","0,378287901","0,916307987","0,670970827","0,656623625","0,642276423","0,730272597","0,648971784","0,578192253","0,527977044","0,403156385","0,386896222","0,408895265"
"0,835012751","0,279770445","0,092300335","0,50071736","0,773792444","0,174557628","0,844093735","0,194165471","0,521759923","0,797704448","0,697274032","0,635581062","0,971783835","0,669536107","0,174557628","0,194165471","0,279770445","0,697274032","0,669536107","0,491152559","0,219512195","0,600669536","0,301769488","0,286465806","0,306551889","0,321377331","0,996174079","0,284552846","0,957914873","0,603538977","0,917264467","0,903395505","0,670970827","0,928263989","0,986131038",1,"0,986609278","0,805834529","0,308943089","0,926829268","0,928263989","0,853180297"
"0,728127418","0,279770445","0,712577714","0,959349593","0,361549498","0,600669536","0,268292683","0,644667623","0,521759923","0,682926829","0,210425634","0,635581062","0,095169775","0,25011956","0,600669536","0,644667623","0,279770445","0,210425634","0,25011956","0,721186035","0,826877092","0,487326638","0,336681014","0,286465806","0,616929699","0,558584409","0,544715447","0,263032042","0,925872788","0,402678144","0,56193209","0,651841224","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,460066954","0,430894309","0,419894787","0,37733142"
"0,450660801","0,414155906","0,360593018","0,705882353","0,18890483","0,495456719","0,880439981","0,449545672","0,975131516","0,156384505","0,461979914","0,995695839","0,667144907","0,281205165","0,495456719","0,449545672","0,414155906","0,461979914","0,281205165","0,706360593","0,164992826","0,339072214","0,245815399","0,286465806","0,611190818","0,321377331","0,544715447","0,651362984","0,459110473","0,287900526","0,99904352","0,441415591","0,670970827","0,656623625","0,659971306","0,552845528","0,763271162","0,712577714","0,308943089","0,513151602","0,552845528","0,504065041"
"0,740178296","0,700621712","0,423242468","0,93926351","0,18890483","0,794835007","0,360593018","0,968914395","0,521759923","0,663797226","0,565758011","0,635581062","0,406982305","0,549497848","0,794835007","0,968914395","0,700621712","0,565758011","0,549497848","0,857006217","0,869918699","0,629842181","0,774270684","0,495456719","0,43950263","0,421329507","0,544715447","0,857962697","0,566236251","0,852223816","0,514108082","0,441415591","0,670970827","0,656623625","0,802008608","0,723577236","0,926829268","0,858440937","0,843137255","0,68818747","0,601626016","0,776661884"
"0,64759143","0,336681014","0,652797704","0,346724055","0,18890483","0,163079866","0,601147776","0,194165471","0,521759923","0,323768532","0,404591105","0,635581062","0,453371593","0,279770445","0,163079866","0,194165471","0,336681014","0,404591105","0,279770445","0,683883309","0,338593974","0,362984218","0,321855571","0,286465806","0,451936872","0,539454806","0,544715447","0,530846485","0,49832616","0,284552846","0,482544237","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,512195122","0,148732664","0,151123864","0,019607843"
"0,87789268","0,279770445","0,31229077","0,346724055","0,18890483","0,532281205","0,458632233","0,532281205","0,521759923","0,290769967","0,802008608","0,635581062","0,466284075","0,802008608","0,532281205","0,532281205","0,279770445","0,802008608","0,802008608","0,711621234","0,24916308","0,339072214","0,24725012","0,286465806","0,384026781","0,445719751","0,544715447","0,193687231","0,459110473","0,284552846","0,378287901","0,441415591","0,678144429","0,797704448","0,754184601","0,566714491","0,648971784","0,578192253","0,534672406","0,148732664","0,151123864","0,098039216"
"0,832418387","0,279770445","0,558106169","0,346724055","0,18890483","0,446676231","0,167862267","0,273553324","0,804399809","0,828311813","0,737924438","0,635581062","0,611669058","0,796747967","0,446676231","0,273553324","0,279770445","0,737924438","0,796747967","0,604495457","0,339550454","0,386896222","0,245815399","0,657101865","0,677187948","0,842180775","0,544715447","0,340506934","0,62266858","0,881874701","0,566236251","0,527977044","0,738402678","0,656623625","0,642276423","0,552845528","0,648971784","0,983261597","0,525585844","0,148732664","0,241511239","0,179340029"
"0,40737591","0,279770445","0,137254902","0,346724055","0,299378288","0,914395026","0,675753228","0,930655189","0,521759923","0,543280727","0,93974175","0,635581062","0,860832138","0,957436633","0,914395026","0,930655189","0,279770445","0,93974175","0,957436633","0,589191774","0,518412243","0,339072214","0,445241511","0,3735055","0,909612626","0,93878527","0,544715447","0,612625538","0,459110473","0,835007174","0,378287901","0,669536107","0,670970827","0,869440459","0,729316117","0,832137733","0,648971784","0,588235294","0,906264945","0,68483979","0,711621234","0,825442372"
"0,86639727","0,56288857","0,681013869","0,346724055","0,25251076","0,212816834","0,333333333","0,271640363","0,521759923","0,345289335","0,338115734","0,635581062","0,219990435","0,302725968","0,212816834","0,271640363","0,56288857","0,338115734","0,302725968","0,516499283","0,590148254","0,410329986","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,303204209","0,459110473","0,366810139","0,598756576","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,210903874","0,223338116","0,012912482"
"0,381319154","0,724055476","0,773314204","0,93591583","0,903395505","0,163079866","0,846484935","0,194165471","0,601147776","0,156384505","0,210425634","0,988522238","0,278335725","0,351028216","0,163079866","0,194165471","0,724055476","0,210425634","0,351028216","0,946915352","0,413199426","0,678144429","0,420373027","0,891917743","0,306551889","0,321377331","0,635102822","0,773314204","0,459110473","0,519846963","0,81492109","0,712577714","0,670970827","0,656623625","0,974175036","0,720229555","0,648971784","0,578192253","0,969870875","0,43998087","0,466762315","0,691056911"
"0,427754375","0,602104256","0,801530368","0,764227642","0,653754185","0,568149211","0,352941176","0,556671449","0,946915352","0,671927308","0,363940698","0,635581062","0,692969871","0,443806791","0,568149211","0,556671449","0,602104256","0,363940698","0,443806791","0,922525108","0,180296509","0,774748924","0,696795791","0,634146341","0,634624582","0,722142516","0,931133429","0,780487805","0,821616451","0,782879005","0,99904352","0,50263032","0,670970827","0,656623625","0,807747489","0,552845528","0,648971784","0,578192253","0,772835964","0,208990913","0,215686275","0,649928264"
"0,372523017","0,308943089","0,194165471","0,723098996","0,824485892","0,163079866","0,551889048","0,211860354","0,944524151","0,156384505","0,56241033","0,635581062","0,217599235","0,591104735","0,163079866","0,211860354","0,308943089","0,56241033","0,591104735","0,928742229","0,164992826","0,621233859","0,612625538","0,958393113","0,371114299","0,321377331","0,758967001","0,296508847","0,459110473","0,284552846","0,899091344","0,56527977","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,549019608","0,266857963","0,271162123","0,328072692"
"0,517992542","0,762314682","0,830224773","0,425155428","0,973218556","0,361549498","0,847919656","0,274988044","0,921568627","0,415590626","0,348158776","0,635581062","0,583931133","0,333333333","0,361549498","0,274988044","0,762314682","0,348158776","0,333333333","0,471066475","0,164992826","0,339072214","0,245815399","0,931133429","0,306551889","0,321377331","0,649450024","0,954567193","0,665231946","0,905786705","0,893830703","0,762314682","0,670970827","0,656623625","0,782400765","0,878527021","0,883309421","0,578192253","0,351028216","0,605451937","0,445719751","0,600669536"
"0,594582375","0,773314204","0,56001913","0,346724055","0,197991392","0,358680057","0,81396461","0,507412721","0,521759923","0,62505978","0,263510282","0,93495935","0,829268293","0,371114299","0,358680057","0,507412721","0,773314204","0,263510282","0,371114299","0,471066475","0,307508369","0,516499283","0,245815399","0,286465806","0,306551889","0,321377331","0,544715447","0,745576279","0,693448111","0,93830703","0,473457676","0,441415591","0,670970827","0,656623625","0,678622669","0,552845528","0,693926351","0,578192253","0,308943089","0,507412721","0,426111908","0,190817791"
"0,545329379","0,645145863","0,433285509","0,609277857","0,692013391","0,738880918","0,143950263","0,505021521","0,675753228","0,991391679","0,769010043","0,635581062","0,957436633","0,666188427","0,738880918","0,505021521","0,645145863","0,769010043","0,666188427","0,471066475","0,164992826","0,339072214","0,24964132","0,692491631","0,733142037","0,728837877","0,994739359","0,838354854","0,459110473","0,968436155","0,388809182","0,441415591","0,670970827","0,703969393","0,868005739","0,758488761","0,923481588","0,808703969","0,483022477","0,868962219","0,760879962","0,62745098"
"0,797887544","0,753706361","0,585844094","0,346724055","0,457197513","0,593974175","0,18555715","0,428024868","0,521759923","0,156384505","0,858919177","0,635581062","0,683883309","0,831181253","0,593974175","0,428024868","0,753706361","0,858919177","0,831181253","0,471066475","0,164992826","0,339072214","0,245815399","0,286465806","0,763271162","0,765662363","0,544715447","0,229555237","0,816834051","0,284552846","0,664275466","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,148732664","0,151123864","0,198469632"
"0,598572843","0,653754185","0,693448111","0,658058345","0,840746055","0,682926829","0,858919177","0,517934003","0,729794357","0,769966523","0,985652798","0,635581062","0,49784792","0,773792444","0,682926829","0,517934003","0,653754185","0,985652798","0,773792444","0,62314682","0,763271162","0,81396461","0,842659015","0,589191774","0,826398852","0,714012434","0,544715447","0,734576758","0,854136777","0,762792922","0,479674797","0,441415591","0,746532759","0,742706839","0,678144429","0,552845528","0,648971784","0,969870875","0,62314682","0,214251554","0,321855571","0,662362506"
"0,85275298","0,325203252","0,553802009","0,346724055","0,18890483","0,258249641","0,25251076","0,287422286","0,767575323","0,662840746","0,452415112","0,845528455","0,3735055","0,507890961","0,258249641","0,287422286","0,325203252","0,452415112","0,507890961","0,74892396","0,342419895","0,453849833","0,426111908","0,286465806","0,306551889","0,321377331","0,544715447","0,947871832","0,459110473","0,488283118","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,663797226","0,578192253","0,308943089","0,727881396","0,447154472","0,044476327"
"0,771880675","0,692491631","0,638450502","0,830224773","0,780966045","0,715925395","0,320899091","0,721664275","0,521759923","0,156384505","0,210425634","0,635581062","0,095169775","0,18938307","0,715925395","0,721664275","0,692491631","0,210425634","0,18938307","0,471066475","0,825442372","0,482065997","0,245815399","0,305117169","0,306551889","0,321377331","0,544715447","0,480631277","0,663318986","0,284552846","0,431850789","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,759445242","0,708273553","0,308943089","0,148732664","0,401721664","0,418938307"
"0,406824509","0,279770445","0,162123386","0,346724055","0,323290292","0,93782879","0,668579627","0,919177427","0,521759923","0,540889527","0,941654711","0,635581062","0,852702056","0,971783835","0,93782879","0,919177427","0,279770445","0,941654711","0,971783835","0,574366332","0,50215208","0,339072214","0,463414634","0,383548541","0,923959828","0,925872788","0,544715447","0,702534672","0,459110473","0,806312769","0,378287901","0,715447154","0,670970827","0,896700143","0,68770923","0,762314682","0,648971784","0,606886657","0,919655667","0,68483979","0,714968914","0,840267814"
"0,348149091","0,734098517","0,421329507",1,"0,637015782","0,816834051","0,549019608","0,820659971","0,989478718","0,587757054","0,210425634","0,976087996","0,31324725","0,178861789","0,816834051","0,820659971","0,734098517","0,210425634","0,178861789","0,695361071",1,"0,506934481","0,576279292","0,415112386","0,306551889","0,321377331","0,544715447","0,380679101","0,845528455","0,284552846","0,99904352","0,441415591","0,889048302","0,656623625","0,81539933","0,552845528","0,648971784","0,580583453","0,604495457","0,828790053","0,838833094","0,925872788"
"0,450232232","0,736967958","0,682448589","0,359636538","0,87517934","0,357723577","0,49784792","0,30989957","0,976087996","0,656145385","0,505499761","0,820181731","0,952654232","0,580105213","0,357723577","0,30989957","0,736967958","0,505499761","0,580105213","0,942611191","0,257771401","0,758488761","0,7494022","0,890961263","0,682448589","0,790530846","0,809182209","0,62362506","0,459110473","0,947871832","0,378287901","0,441415591","0,670970827","0,68723099","0,773792444","0,882831181","0,648971784","0,781922525","0,973696796","0,81252989","0,74748924","0,619799139"
"0,465646363","0,791009087","0,567670971","0,742228599","0,18890483","0,885222382","0,533237685","0,971783835","0,914395026","0,898134864","0,210425634","0,805834529","0,430416069","0,178861789","0,885222382","0,971783835","0,791009087","0,210425634","0,178861789","0,471066475","0,164992826","0,339072214","0,245815399","0,74796748","0,824485892","0,883309421","0,544715447","0,18699187","0,866092779","0,606408417","0,378287901","0,441415591","0,670970827","0,656623625","0,832615973","0,960784314","0,648971784","0,578192253","0,423720708","0,408895265","0,669536107","0,773314204"
"0,335610843","0,279770445","0,395504543","0,674318508","0,896700143","0,768053563","0,943567671","0,420851267","0,521759923","0,901482544","0,614538498","0,635581062","0,944524151","0,633668101","0,768053563","0,420851267","0,279770445","0,614538498","0,633668101","0,548541368","0,224294596","0,769010043","0,716403635","0,286465806","0,69010043","0,856049737","0,788139646","0,969392635","0,489717838","0,284552846","0,674796748","0,441415591","0,952654232","0,656623625","0,642276423","0,552845528","0,648971784","0,726446676","0,396939264","0,760401722","0,817790531","0,724533716"
"0,608674734","0,279770445","0,643232903","0,346724055","0,18890483","0,629363941","0,262075562","0,427546628","0,521759923","0,74796748","0,614060258","0,635581062","0,721186035","0,74748924","0,629363941","0,427546628","0,279770445","0,614060258","0,74748924","0,471066475","0,494021999","0,339072214","0,643711143","0,302725968","0,611669058","0,795791487","0,544715447","0,93926351","0,710664754","0,515542802","0,379244381","0,632711621","0,670970827","0,981348637","0,801052128","0,552845528","0,822572932","0,578192253","0,477283596","0,43806791","0,345289335","0,360593018"
"0,763828849","0,388809182","0,092300335","0,615016738","0,673362028","0,417981827","0,56480153","0,386896222","0,697274032","0,236728838","0,480631277","0,635581062","0,224772836","0,335246294","0,417981827","0,386896222","0,388809182","0,480631277","0,335246294","0,471066475","0,745098039","0,802486848","0,821138211","0,598278336","0,547106648","0,321377331","0,544715447","0,326159732","0,68579627","0,308943089","0,468197035","0,677187948","0,840267814","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,862266858","0,777618364","0,197513152"
"0,865544793","0,706838833","0,81013869","0,346724055","0,18890483","0,359636538","0,68914395","0,424198948","0,521759923","0,744619799","0,87804878","0,635581062","0,467240555","0,794356767","0,359636538","0,424198948","0,706838833","0,87804878","0,794356767","0,93878527","0,316116691","0,476805356","0,37541846","0,734098517","0,56384505","0,455762793","0,544715447","0,143950263","0,818747011","0,775705404","0,6264945","0,536107126","0,670970827","0,656623625","0,642276423","0,574366332","0,648971784","0,578192253","0,481109517","0,349115256","0,151123864","0,152080344"
"0,673969507","0,454806313","0,575322812","0,638928742","0,364897178","0,647537064","0,237207078","0,681013869","0,521759923","0,156384505","0,210425634","0,635581062","0,697274032","0,178861789","0,647537064","0,681013869","0,454806313","0,210425634","0,178861789","0,471066475","0,985174558","0,339072214","0,255380201","0,286465806","0,320420851","0,321377331","0,544715447","0,886178862","0,459110473","0,517934003","0,665231946","0,619799139","0,869918699","0,656623625","0,642276423","0,552845528","0,718794835","0,578192253","0,308943089","0,402199904","0,404591105","0,517455763"
"0,755923456","0,457675753","0,092300335","0,346724055","0,604017217","0,535628886","0,192252511","0,488283118","0,81444285","0,975609756","0,210425634","0,635581062","0,985652798","0,178861789","0,535628886","0,488283118","0,457675753","0,210425634","0,178861789","0,836920134","0,164992826","0,538976566","0,596365375","0,295074127","0,306551889","0,321377331","0,544715447","0,807269249","0,459110473","0,961740794","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,392635103","0,536107126","0,331420373"
"0,569049865","0,742706839","0,479674797","0,681970349","0,62266858","0,517934003","0,587278814","0,636059302","0,558106169","0,156384505","0,210425634","0,635581062","0,118125299","0,178861789","0,517934003","0,636059302","0,742706839","0,210425634","0,178861789","0,471066475","0,916307987","0,354854137","0,427068388","0,785270206","0,403634625","0,378766141","0,611669058","0,171688187","0,606408417","0,332855093","0,736489718","0,441415591","0,670970827","0,656623625","0,642276423","0,766618843","0,649928264","0,659014825","0,619320899","0,849832616","0,8747011","0,381157341"
"0,128388457","0,911047346","0,879005261","0,532281205","0,927307508","0,8770923","0,819703491","0,734098517","0,839789574","0,820659971","0,835963654","0,871353419","0,651841224","0,822094692","0,8770923","0,734098517","0,911047346","0,835963654","0,822094692","0,962219034","0,74748924","0,967001435","0,975609756","0,909134385","0,306551889","0,597321856","0,819703491","0,758010521","0,701578192","0,284552846","0,663318986","0,920133907","0,694404591","0,912482066","0,816355811","0,967479675","0,979435677","0,93926351","0,797226208","0,87804878","0,912482066","0,976566236"
"0,726417242","0,30989957","0,716403635","0,522716404","0,948350072","0,681013869","0,823051172","0,467240555","0,736011478","0,363940698","0,285509326","0,635581062","0,158775705","0,267336203","0,681013869","0,467240555","0,30989957","0,285509326","0,267336203","0,471066475","0,176948828","0,883787661","0,807747489","0,807747489","0,306551889","0,321377331","0,544715447","0,614538498","0,459110473","0,284552846","0,378287901","0,964610234","0,925872788","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,553323769","0,585365854","0,572931612"
"0,678421462","0,296987088","0,271162123","0,721186035","0,712577714","0,707795313","0,449545672","0,663797226","0,604495457","0,486848398","0,50310856","0,635581062","0,640841703","0,592539455","0,707795313","0,663797226","0,296987088","0,50310856","0,592539455","0,471066475","0,826398852","0,339072214","0,245815399","0,286465806","0,306551889","0,415112386","0,544715447","0,092778575","0,767575323","0,284552846","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,68818747","0,578192253","0,308943089","0,799617408","0,803443329","0,390243902"
"0,644279364","0,595408895","0,898134864","0,346724055","0,807747489","0,490196078","0,859397418","0,468197035","0,747011","0,274031564","0,210425634","0,705882353","0,816355811","0,178861789","0,490196078","0,468197035","0,595408895","0,210425634","0,178861789","0,471066475","0,191296031","0,868005739","0,922525108","0,725968436","0,306551889","0,321377331","0,544715447","0,766140603","0,459110473","0,284552846","0,805834529","0,903873745","0,848397896","0,656623625","0,681970349","0,552845528","0,648971784","0,578192253","0,612625538","0,148732664","0,151123864","0,571018651"
"0,648947284","0,279770445","0,62458154","0,346724055","0,278813965","0,163079866","0,201339072","0,194165471","0,524629364","0,426590148","0,210425634","0,635581062","0,821616451","0,271640363","0,163079866","0,194165471","0,279770445","0,210425634","0,271640363","0,471066475","0,164992826","0,769966523","0,842180775","0,286465806","0,306551889","0,321377331","0,544715447","0,831181253","0,459110473","0,284552846","0,422285988","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,762792922","0,199904352","0,213295074","0,171209947"
"0,407306471","0,279770445","0,150167384","0,346724055","0,329029173","0,952175992","0,658536585","0,928742229","0,521759923","0,556193209","0,932089909","0,635581062","0,864658058","0,971305595","0,952175992","0,928742229","0,279770445","0,932089909","0,971305595","0,617407939","0,572453372","0,339072214","0,392156863","0,351506456","0,8747011","0,967001435","0,544715447","0,218077475","0,459110473","0,910569106","0,378287901","0,441415591","0,670970827","0,656623625","0,889526542","0,952175992","0,81109517","0,578192253","0,8723099","0,68483979","0,711621234","0,893352463"
"0,361348086","0,350549976","0,637494022","0,974653276","0,602104256","0,600191296","0,216642755","0,787661406","0,852702056","0,18794835","0,210425634","0,81444285","0,095169775","0,290769967","0,600191296","0,787661406","0,350549976","0,210425634","0,290769967","0,471066475","0,991869919","0,495456719","0,664753706","0,286465806","0,306551889","0,321377331","0,544715447","0,660449546","0,970827355","0,715447154","0,93591583","0,441415591","0,670970827","0,656623625","0,642276423","0,68675275","0,868483979","0,578192253","0,755141081","0,986609278","0,987565758","0,816355811"
"0,592312785","0,572453372","0,888570062","0,425633668","0,461501674","0,802486848","0,720229555","0,815877571","0,521759923","0,156384505","0,210425634","0,635581062","0,095169775","0,285509326","0,802486848","0,815877571","0,572453372","0,210425634","0,285509326","0,471066475",1,"0,339072214","0,566236251","0,286465806","0,306551889","0,321377331","0,544715447","0,092778575","0,459110473","0,284552846","0,841702535","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,657580105","0,216642755","0,361549498","0,69010043"
"0,751633813","0,741750359","0,851745576","0,587278814","0,593495935","0,602582496","0,43806791","0,603538977","0,521759923","0,672883788","0,221903396","0,635581062","0,18890483","0,62458154","0,602582496","0,603538977","0,741750359","0,221903396","0,62458154","0,471066475","0,857006217","0,412721186","0,245815399","0,290769967","0,306551889","0,679579149","0,544715447","0,731229077","0,818268771","0,303682449","0,378287901","0,441415591","0,834528934","0,817312291","0,642276423","0,552845528","0,694404591","0,81109517","0,308943089","0,878527021","0,912960306","0,386417982"
"0,81473047","0,279770445","0,593017695","0,515064562","0,546628407","0,615973219","0,477283596","0,710664754","0,68866571","0,156384505","0,272596844","0,635581062","0,405069345","0,400765184","0,615973219","0,710664754","0,279770445","0,272596844","0,400765184","0,471066475","0,802008608","0,339072214","0,517455763","0,766140603","0,533715925","0,598278336","0,544715447","0,582974653","0,459110473","0,484457198","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,707317073","0,148732664","0,151123864","0,303682449"
"0,607579381","0,279770445","0,092300335","0,346724055","0,275466284","0,163079866","0,140124342","0,237685318","0,536107126","0,163558106","0,210425634","0,635581062","0,81396461","0,178861789","0,163079866","0,237685318","0,279770445","0,210425634","0,178861789","0,471066475","0,216642755","0,784313725","0,774748924","0,653754185","0,306551889","0,321377331","0,544715447","0,417503587","0,459110473","0,284552846","0,378287901","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,37207078","0,148732664","0,151123864","0,057867049"
"0,82879125","0,279770445","0,559062649","0,637494022","0,354854137","0,476327116","0,330942133","0,554280249","0,641319943","0,156384505","0,508369201","0,862745098","0,193208991","0,723098996","0,476327116","0,554280249","0,279770445","0,508369201","0,723098996","0,471066475","0,211860354","0,339072214","0,245815399","0,572931612","0,362984218","0,730750837","0,544715447","0,545193687","0,459110473","0,298900048","0,427068388","0,441415591","0,670970827","0,656623625","0,914395026","0,919177427","0,826398852","0,578192253","0,308943089","0,698708752","0,74844572","0,210903874"
"0,867620079","0,279770445","0,656145385","0,346724055","0,680057389","0,410329986","0,788617886","0,259206121","0,521759923","0,264945002","0,337159254","0,635581062","0,69057867","0,317551411","0,410329986","0,259206121","0,279770445","0,337159254","0,317551411","0,471066475","0,364418938","0,899091344","0,845528455","0,49976088","0,504065041","0,645145863","0,710186514","0,743185079","0,459110473","0,613582018","0,378287901","0,881874701","0,960784314","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,716881875","0,75083692","0,339550454"
"0,73134239","0,279770445","0,229076997","0,901482544","0,549976088","0,321855571","0,824485892","0,385461502","0,69057867","0,156384505","0,411764706","0,837398374","0,095169775","0,383548541","0,321855571","0,385461502","0,279770445","0,411764706","0,383548541","0,471066475","0,164992826","0,441893831","0,408895265","0,87757054","0,567670971","0,629842181","0,599234816","0,163558106","0,659493066","0,284552846","0,378287901","0,863223338","0,914873266","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,315638451","0,396461023","0,403634625","0,162123386"
"0,80935616","0,356767097","0,878527021","0,351984696","0,18890483","0,508369201","0,8723099","0,531324725","0,521759923","0,870396939","0,429459589","0,906264945","0,546628407","0,337637494","0,508369201","0,531324725","0,356767097","0,429459589","0,337637494","0,471066475","0,265901483","0,339072214","0,245815399","0,286465806","0,601147776","0,587278814","0,889048302","0,181252989","0,459110473","0,284552846","0,621233859","0,441415591","0,670970827","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,148732664","0,151123864","0,191774271"
"0,867560284","0,824964132","0,670014347","0,412721186","0,543280727","0,163079866","0,761358202","0,194165471","0,592061215","0,277857484","0,75274988","0,635581062","0,129124821","0,567670971","0,163079866","0,194165471","0,824964132","0,75274988","0,567670971","0,471066475","0,167384027","0,339072214","0,245815399","0,286465806","0,362505978","0,321377331","0,544715447","0,630320421","0,459110473","0,453371593","0,378287901","0,885222382","0,670970827","0,81348637","0,642276423","0,552845528","0,733142037","0,578192253","0,99856528","0,568149211","0,475848876","0,243902439"
"0,345583109","0,93926351","0,304160689","0,976087996","0,87278814","0,180774749","0,465327594","0,299856528","0,93543759","0,211382114","0,210425634","0,970349115","0,649928264","0,362027738","0,180774749","0,299856528","0,93926351","0,210425634","0,362027738","0,888091822","0,943567671","0,50023912","0,404112865","0,534194165","0,306551889","0,465327594","0,544715447","0,635581062","0,459110473","0,284552846","0,907699665","0,533237685","0,736011478","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,646580583","0,788139646","0,727881396","0,636537542"
"0,406242319","0,279770445","0,160688666","0,346724055","0,293639407","0,93543759","0,653754185","0,933046389","0,521759923","0,56001913","0,945002391","0,635581062","0,87278814","0,981348637","0,93543759","0,933046389","0,279770445","0,945002391","0,981348637","0,565758011","0,482065997","0,339072214","0,489239598","0,399330464","0,943567671","0,915351506","0,544715447","0,81492109","0,459110473","0,759923482","0,378287901","0,776661884","0,670970827","0,93448111","0,642276423","0,601626016","0,648971784","0,738402678","0,933524629","0,68483979","0,711621234","0,868483979"
"0,069923347","0,610234338","0,613103778","0,946437111","0,62314682",1,"0,785748446","0,988522238","0,818747011","0,369201339","0,210425634","0,635581062","0,658536585","0,380679101",1,"0,988522238","0,610234338","0,210425634","0,380679101","0,471066475","0,279292205","0,339072214","0,245815399","0,731229077","0,774270684","0,833094213","0,544715447","0,882352941","0,459110473","0,698708752","0,378287901","0,441415591","0,670970827","0,81109517","0,642276423","0,552845528","0,648971784","0,578192253","0,719751315","0,197034912","0,151123864","0,798660928"
"0,563296633","0,888570062","0,970349115","0,384983262","0,819703491","0,530846485","0,848876136","0,368244859","0,848397896","0,404112865","0,267814443","0,743663319","0,819225251","0,428981349","0,530846485","0,368244859","0,888570062","0,267814443","0,428981349","0,471066475","0,704925873","0,963653754","0,966523195","0,885222382","0,306551889","0,321377331","0,544715447","0,723577236","0,459110473","0,407460545","0,784313725","0,93448111","0,896221903","0,656623625","0,642276423","0,552845528","0,648971784","0,578192253","0,308943089","0,348158776","0,392156863","0,708751793"
"0,612466503","0,546628407","0,985652798","0,450980392","0,18890483","0,328072692","0,557627929","0,364897178","0,521759923","0,360593018","0,273075084","0,635581062","0,182209469","0,284074605","0,328072692","0,364897178","0,546628407","0,273075084","0,284074605","0,887135342","0,725011956","0,384983262","0,263510282","0,853180297","0,306551889","0,466284075","0,544715447","0,337159254","0,459110473","0,513629842","0,495934959","0,441415591","0,670970827","0,656623625","0,642276423","0,62792922","0,648971784","0,578192253","0,56384505","0,275944524","0,324246772","0,142037303"
"0,607248762","0,279770445","0,382592061","0,75274988","0,519368723","0,783835485","0,465805835","0,765184122","0,550454328","0,774748924","0,228598757","0,635581062","0,117647059","0,214729794","0,783835485","0,765184122","0,279770445","0,228598757","0,214729794","0,532759445","0,853180297","0,667623147","0,654232425","0,451936872","0,444285031","0,354375897","0,599713056","0,111908178","0,659014825","0,385939742","0,838833094","0,649928264","0,670970827","0,694882831","0,642276423","0,552845528","0,648971784","0,820181731","0,522238164","0,171209947","0,305117169","0,592061215"
